IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;2;INC000007563172;1;168;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563188;1;120;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563190;1;115;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563191;1;4;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563192;1;95;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563193;1;105;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563194;1;2;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563195;1;84;300;No Vencido;0;Asignado;
11;CONNECTIS Argentina;2025;2;INC000007563196;1;20;300;No Vencido;0;Asignado;
11;CONNECTIS Argentina;2025;2;INC000007563199;1;90;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563201;1;67;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563203;1;5;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563206;1;50;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563218;1;11;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563220;1;36;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563221;1;35;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563224;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563228;1;33;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563231;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563235;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563237;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563239;1;121;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563247;1;0;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563268;1;43;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563270;1;44;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563321;1;136;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;2;INC000007563330;1;34;300;No Vencido;0;Cerrado;
