NOMPROV;ORGANIZACION;NIVEL;SLA;HORARIO;MES;ANIO;NUM_INCIDENTE;FECHA_INI;FECHA_FIN;GRUPO;PRIORIDAD;ESTADO;SUBESTADO;FECHA_REAPERTURA;IMPACTO;MINUTOSHAB;STATUS_ACTUAL;FECHACREACION;PROVEEDOR;PERIODO;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007650376;02/05/2025 20:36:38;02/05/2025 21:22:58;N2_EVERIS_MIMOVISTAR;Critica;Asignado;NO;;Critico;46;Cerrado;02/05/2025 17:43:56;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007650376;02/05/2025 21:22:59;05/05/2025 09:48:41;N2_EVERIS_MIMOVISTAR;Critica;Resolved Pend;NO;;Critico;0;Cerrado;02/05/2025 17:43:56;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007650444;02/05/2025 18:11:07;05/05/2025 10:54:55;N2_DEVOPS_PCRM_TEF;Baja;Asignado;NO;;Bajo;774;Cerrado;02/05/2025 16:32:53;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007650444;05/05/2025 10:54:56;05/05/2025 17:42:31;N2_DEVOPS_PCRM_TEF;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;02/05/2025 16:32:53;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007650578;03/05/2025 05:11:46;03/05/2025 07:30:56;N2_EVERIS_MIMOVISTAR;Critica;Asignado;NO;;Alto;139;Cerrado;03/05/2025 05:11:46;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007650599;03/05/2025 08:36:45;03/05/2025 08:54:19;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;18;Cerrado;03/05/2025 08:36:45;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007650599;03/05/2025 08:54:20;03/05/2025 13:30:52;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;03/05/2025 08:36:45;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007650813;04/05/2025 13:18:32;05/05/2025 10:23:01;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;425;Pendiente;03/05/2025 18:12:06;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007650813;05/05/2025 10:23:02;31/05/2025 23:59:59;N2_EVERIS_MIMOVISTAR;Baja;Pendiente;NO;;Bajo;0;Pendiente;03/05/2025 18:12:06;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007651086;04/05/2025 09:06:46;04/05/2025 09:11:08;N2_TIENDA_EVERIS;Critica;Asignado;NO;;Alto;5;Cerrado;04/05/2025 09:06:46;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007651086;04/05/2025 09:11:09;04/05/2025 11:59:50;N2_TIENDA_EVERIS;Critica;Resolved Pend;NO;;Alto;0;Cerrado;04/05/2025 09:06:46;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007651182;04/05/2025 18:27:05;05/05/2025 10:23:46;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;143;Cerrado;04/05/2025 18:24:39;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007651182;05/05/2025 10:23:47;15/05/2025 01:52:54;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;04/05/2025 18:24:39;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007651437;05/05/2025 10:01:45;05/05/2025 10:39:01;N2_EVERIS_MIMOVISTAR;Critica;Asignado;NO;;Alto;38;Cerrado;05/05/2025 10:01:45;44;05_2025;
NTTDATA;NTTDATA N2;2;60;7x24;5;2025;INC000007651437;05/05/2025 10:39:02;06/05/2025 01:55:02;N2_EVERIS_MIMOVISTAR;Critica;Resolved Pend;NO;;Alto;0;Cerrado;05/05/2025 10:01:45;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007651602;05/05/2025 11:15:53;06/05/2025 09:54:31;N2_EVERIS_MIMOVISTAR;Baja;Asignado;NO;;Bajo;519;Cerrado;05/05/2025 11:11:12;44;05_2025;
NTTDATA;NTTDATA N2;2;1200;L a V 8 a 18;5;2025;INC000007651602;06/05/2025 09:54:32;15/05/2025 01:54:27;N2_EVERIS_MIMOVISTAR;Baja;Resolved Pend;NO;;Bajo;0;Cerrado;05/05/2025 11:11:12;44;05_2025;
