IDPROV;PROV;ANIO;MES;NUM_INCIDENTE;NIVEL;MINUTOSHABILES;SLA;ESTADO;PENDIENTE;ESTADO_ACTUAL;
11;CONNECTIS Argentina;2025;6;INC000007684986;1;63;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684987;1;114;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684992;1;78;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684993;1;214;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684995;1;5;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007684998;1;121;300;No Vencido;0;Asignado;
11;CONNECTIS Argentina;2025;6;INC000007684999;1;131;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007685000;1;25;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007685001;1;135;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007685003;1;27;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007685004;1;3;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007685005;1;243;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007685008;1;44;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007685009;1;5;300;No Vencido;0;Cerrado;
11;CONNECTIS Argentina;2025;6;INC000007685013;1;30;300;No Vencido;0;Cerrado;
