NOMPROV;NRO_ITEM;TIPO;BLOQUE;NIVEL;GRUPO;
NTTDATA;INC000007815301;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007815278;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007815253;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007815224;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007815215;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007815214;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007815202;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007815190;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007815181;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007815166;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007815163;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007815160;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007815153;Asigna;Nivel 1 deriv;1;N1_SD_MOVIL_DIGITAL;
NTTDATA;INC000007815150;Asigna;Nivel 1 deriv;1;N1_SD_TGT_WEB;
NTTDATA;INC000007815047;Asigna;Nivel 1 deriv;1;N1_MASIVOS_DIGITAL;
